User_ID,User_Text,Sentiment_Label,Recommended_Song_ID,Song_Name,Artist,Genre,Tempo (BPM),Mood,Energy,Danceability
U1565,There join office at traditional manager nor game improve director.,Motivated,S1565,Shivers,Ed Sheeran,Rock,173,Melancholic,High,Medium
U1566,Reduce well hotel risk star crime still appear recognize until time its form stay happy case.,Happy,S1566,Intentions,Justin Bieber,Funk,70,Calm,Low,High
U1567,Rather west continue add strong measure himself always hundred those present develop.,Motivated,S1567,Rain On Me,Lady Gaga & Ariana Grande,Funk,127,Soothing,Low,Low
U1568,Analysis information very least value lot visit walk discussion life center usually still.,Relaxed,S1568,Roses,SAINt JHN,Ambient,114,Soothing,High,Medium
U1569,Involve present deep debate popular official blood group price security whose.,Happy,S1569,Intentions,Justin Bieber,Hip-Hop,94,Soothing,Low,Low
U1570,President recently exist believe important only manage work focus stock.,Happy,S1570,Senorita,Shawn Mendes & Camila Cabello,Funk,164,Energetic,Low,Medium
U1571,Friend someone behavior space according note avoid treatment.,Sad,S1571,Save Your Tears,The Weeknd,Pop,137,Melancholic,High,High
U1572,Source source every bring financial east individual since fly.,Happy,S1572,Stay,The Kid LAROI & Justin Bieber,Hip-Hop,90,Energetic,Low,High
U1573,Open hear someone operation director know one collection international begin condition human face college.,Motivated,S1573,Bad Habits,Ed Sheeran,Classical,102,Calm,High,Low
U1574,Hard safe effect raise take question nice.,Happy,S1574,Don't Start Now,Dua Lipa,Pop,84,Energetic,Low,Low
U1575,That capital political purpose their century black clear how act.,Happy,S1575,As It Was,Harry Styles,Funk,165,Energetic,Low,Medium
U1576,Five total day likely tough role building very also financial.,Happy,S1576,Roses,SAINt JHN,Hip-Hop,64,Emotional,High,Medium
U1577,Positive often husband fly remain let push serious up picture idea number student.,Relaxed,S1577,Ghost,Justin Bieber,Ambient,176,Melancholic,High,High
U1578,Mission officer history or short least economic lay.,Relaxed,S1578,Positions,Ariana Grande,Classical,174,Powerful,Low,High
U1579,Daughter catch simply possible else international think model character clear amount.,Relaxed,S1579,Blinding Lights,The Weeknd,Ambient,106,Emotional,High,Low
U1580,Law second physical real some prove thank research let.,Happy,S1580,Don't Start Now,Dua Lipa,Pop,95,Joyful,High,Low
U1581,Relate help relate open free its often tax all push young yourself spring describe.,Sad,S1581,Easy On Me,Adele,Funk,96,Energetic,Low,Medium
U1582,Page meet picture stop speech prove would south now crime entire drug window miss.,Happy,S1582,Levitating,Dua Lipa,Hip-Hop,114,Calm,High,Medium
U1583,Send color on forget kid impact near husband choice coach front.,Relaxed,S1583,Roses,SAINt JHN,Funk,60,Powerful,Low,High
U1584,Exist interview miss stop age anything professor trip.,Motivated,S1584,Roses,SAINt JHN,Pop,70,Emotional,Low,Low
U1585,Mrs once old at would notice town detail particularly whose million yeah idea prevent.,Happy,S1585,Don't Start Now,Dua Lipa,Ambient,120,Calm,Low,Medium
U1586,Back total thank tonight perhaps manager system job need PM recent pattern happen game.,Relaxed,S1586,Savage Love,Jason Derulo & Jawsh 685,Classical,127,Melancholic,Low,High
U1587,Approach bed expect seat marriage few least bar imagine deep address similar democratic.,Sad,S1587,Montero,Lil Nas X,Rock,161,Melancholic,Low,Medium
U1588,Game remain space game center both parent spend surface possible possible return recently.,Sad,S1588,As It Was,Harry Styles,Pop,176,Soothing,Low,Low
U1589,Skill weight Mr truth foreign himself national.,Relaxed,S1589,Montero,Lil Nas X,Rock,64,Joyful,Low,Low
U1590,Support deal focus piece simply clearly after executive husband option after.,Motivated,S1590,As It Was,Harry Styles,Rock,119,Melancholic,High,High
U1591,Style like something environment election director run could live him line network anyone news brother.,Motivated,S1591,Roses,SAINt JHN,Classical,120,Melancholic,High,High
U1592,Sell recognize rule decade similar human trial instead town.,Happy,S1592,7 rings,Ariana Grande,Funk,64,Energetic,High,High
U1593,Animal score ball wish off ahead event rest fish write first feel speak.,Relaxed,S1593,Dance Monkey,Tones and I,Rock,125,Powerful,High,High
U1594,Which summer big during market week agree reduce baby indeed increase mention PM.,Relaxed,S1594,Lovely,Billie Eilish & Khalid,Pop,104,Joyful,High,Low
U1595,Debate both big quickly all American marriage protect.,Happy,S1595,Savage Love,Jason Derulo & Jawsh 685,Funk,128,Calm,Low,Medium
U1596,Here five nor purpose father west pass system must because early off.,Motivated,S1596,abcdefu,GAYLE,Ambient,111,Emotional,High,High
U1597,Wait writer marriage response simply policy parent town surface officer claim.,Relaxed,S1597,Intentions,Justin Bieber,Pop,60,Melancholic,High,Low
U1598,Site act government morning everything success year project billion standard young reveal detail last energy.,Relaxed,S1598,Montero,Lil Nas X,Pop,140,Joyful,High,Medium
U1599,Scene whether stock also agreement child pass.,Motivated,S1599,Sunflower,Post Malone & Swae Lee,Funk,133,Energetic,High,High
U1600,Receive place run set property word spend result world that.,Motivated,S1600,Don't Start Now,Dua Lipa,Hip-Hop,119,Calm,Low,High
U1601,Ability others around share remember Mrs offer floor entire fire keep camera.,Sad,S1601,Montero,Lil Nas X,Funk,65,Powerful,Low,Low
U1602,Sign attorney talk truth pressure expect nearly his meet budget nor finally way himself concern.,Relaxed,S1602,Don't Start Now,Dua Lipa,Pop,95,Soothing,High,Medium
U1603,Leg give choice condition hour image task energy get article bit civil like actually television religious.,Happy,S1603,Montero,Lil Nas X,Hip-Hop,110,Joyful,Low,High
U1604,Role southern much discover look key when set policy.,Motivated,S1604,Blinding Lights,The Weeknd,Funk,74,Energetic,Low,Low
U1605,Charge hair guy and small size partner degree enter natural buy live.,Motivated,S1605,Bad Habits,Ed Sheeran,Funk,146,Melancholic,High,Low
U1606,Guy artist traditional probably magazine positive shake college hard sound space respond son shake budget.,Happy,S1606,Good 4 U,Olivia Rodrigo,Hip-Hop,87,Calm,High,Medium
U1607,Color worker thus which painting least could everything.,Happy,S1607,Heat Waves,Glass Animals,Funk,83,Joyful,High,Medium
U1608,Hear mother daughter current free across experience while trade personal information everyone.,Sad,S1608,Roses,SAINt JHN,Hip-Hop,149,Soothing,High,Low
U1609,Less serve each garden wind you economic speech against weight staff surface region especially team free.,Motivated,S1609,Peaches,Justin Bieber,Classical,100,Energetic,High,Medium
U1610,Ask option kitchen maintain develop for other artist friend two live hour strategy state tough.,Relaxed,S1610,Peaches,Justin Bieber,Pop,79,Melancholic,Low,Low
U1611,Brother impact prove modern writer well company.,Sad,S1611,Bad Habits,Ed Sheeran,Pop,136,Joyful,High,Low
U1612,Should special wall care performance why relationship they.,Happy,S1612,Montero,Lil Nas X,Funk,163,Soothing,Low,Low
U1613,Walk leg have religious building their along Republican action travel know anyone month business side.,Sad,S1613,Blinding Lights,The Weeknd,Ambient,125,Calm,Low,High
U1614,Stay policy ball size need treatment Mrs respond rest.,Relaxed,S1614,Rain On Me,Lady Gaga & Ariana Grande,Classical,90,Soothing,High,Medium
U1615,Do account I huge population piece against behavior short anything memory activity wide hard blue.,Happy,S1615,Rain On Me,Lady Gaga & Ariana Grande,Funk,169,Powerful,Low,High
U1616,Political direction message model value pressure everybody left analysis within hold.,Sad,S1616,Montero,Lil Nas X,Classical,155,Joyful,High,High
U1617,Take lot likely red maybe analysis require.,Relaxed,S1617,Levitating,Dua Lipa,Hip-Hop,150,Calm,High,Medium
U1618,Learn already west green international development reveal.,Relaxed,S1618,Dance Monkey,Tones and I,Funk,72,Joyful,High,Medium
U1619,Ask attack whose both wear trial tell city field level war TV because town expert few.,Sad,S1619,Heat Waves,Glass Animals,Rock,161,Calm,High,High
U1620,Story too find write list guy message.,Happy,S1620,Circles,Post Malone,Hip-Hop,110,Emotional,High,Medium
U1621,Finally shake could seat western brother plant them particular suggest ask art center.,Happy,S1621,Stupid,Ashnikko,Ambient,137,Energetic,High,Low
U1622,Including few several federal daughter health cold feeling study cover compare college us difference.,Happy,S1622,Bad Habits,Ed Sheeran,Classical,79,Emotional,Low,High
U1623,Field provide story you natural man home military night mission concern that standard season.,Sad,S1623,Circles,Post Malone,Hip-Hop,174,Emotional,High,Low
U1624,Continue artist sign approach know late agreement open interesting citizen begin sense.,Motivated,S1624,Stay,The Kid LAROI & Justin Bieber,Funk,178,Emotional,Low,Medium
U1625,Reach rock others public mention I whether heart.,Happy,S1625,Circles,Post Malone,Pop,128,Energetic,Low,High
U1626,Hear do son whom low model forward.,Relaxed,S1626,Stay,The Kid LAROI & Justin Bieber,Rock,134,Powerful,High,High
U1627,Character receive town necessary including great as unit environment nothing after buy next.,Motivated,S1627,Levitating,Dua Lipa,Pop,124,Joyful,High,High
U1628,Road ok natural argue own play quickly shake tax production consumer must night.,Happy,S1628,7 rings,Ariana Grande,Ambient,87,Energetic,Low,Medium
U1629,Happy book star teacher page result former voice investment.,Motivated,S1629,Lovely,Billie Eilish & Khalid,Rock,113,Melancholic,High,Medium
U1630,Risk six huge season increase road ten study among born machine.,Relaxed,S1630,Montero,Lil Nas X,Pop,66,Calm,Low,High
U1631,Bank identify choose per pattern policy page surface knowledge effect.,Motivated,S1631,Happier Than Ever,Billie Eilish,Hip-Hop,162,Joyful,Low,High
U1632,Body boy movie modern smile coach figure too.,Sad,S1632,Dance Monkey,Tones and I,Funk,106,Joyful,Low,High
U1633,Produce skill ball bring blue ok try onto however perform bank itself treat subject place center.,Sad,S1633,Save Your Tears,The Weeknd,Ambient,161,Joyful,Low,Low
U1634,Bad modern marriage catch give expert if economy.,Sad,S1634,Levitating,Dua Lipa,Ambient,120,Soothing,Low,High
U1635,Service these could off final I per newspaper become evidence.,Motivated,S1635,Senorita,Shawn Mendes & Camila Cabello,Hip-Hop,136,Soothing,Low,Low
U1636,Tv mission half sea democratic some image thought the imagine.,Sad,S1636,Rain On Me,Lady Gaga & Ariana Grande,Rock,148,Emotional,High,High
U1637,Ball because though discussion spend out catch.,Sad,S1637,Intentions,Justin Bieber,Hip-Hop,170,Soothing,Low,High
U1638,Wind drop field executive pattern picture discussion never.,Motivated,S1638,Lovely,Billie Eilish & Khalid,Funk,180,Emotional,High,High
U1639,Dark kitchen study street adult hot art race blood measure.,Sad,S1639,Stupid,Ashnikko,Hip-Hop,93,Powerful,High,Low
U1640,Concern avoid participant born begin beat resource.,Motivated,S1640,Don't Start Now,Dua Lipa,Classical,134,Melancholic,High,Low
U1641,Poor ago economy experience culture radio mind health artist always.,Relaxed,S1641,Stupid,Ashnikko,Classical,160,Soothing,High,High
U1642,Student face year TV share election sit science newspaper prove final vote.,Relaxed,S1642,Lovely,Billie Eilish & Khalid,Pop,174,Energetic,High,Medium
U1643,Cut choose will real fall white kind purpose age south.,Happy,S1643,Stupid,Ashnikko,Ambient,112,Emotional,Low,Low
U1644,Force economy look baby sound measure but my.,Happy,S1644,Shivers,Ed Sheeran,Ambient,88,Melancholic,Low,Low
U1645,Standard address society idea guess sometimes themselves worry message reflect upon issue memory.,Happy,S1645,Dance Monkey,Tones and I,Hip-Hop,61,Emotional,High,Low
U1646,On simply cup voice exist describe carry company attention Congress in when many health serious.,Relaxed,S1646,Shivers,Ed Sheeran,Funk,116,Soothing,High,Low
U1647,Especially investment decide crime window up together lose leave feel occur adult food.,Motivated,S1647,Bad Habits,Ed Sheeran,Ambient,166,Joyful,Low,Low
U1648,Find shake audience effect attack hold cover unit trouble develop amount listen begin ever kitchen.,Motivated,S1648,Easy On Me,Adele,Pop,152,Joyful,High,Medium
U1649,This stand fine entire between per measure.,Relaxed,S1649,As It Was,Harry Styles,Pop,106,Powerful,Low,Low
U1650,Contain wonder hit type candidate push probably play me fund night heart teacher analysis fish mouth.,Motivated,S1650,Levitating,Dua Lipa,Ambient,166,Joyful,High,Medium
U1651,Phone third send huge speak list administration.,Sad,S1651,Bad Habits,Ed Sheeran,Classical,66,Emotional,High,High
U1652,Gas rate Mrs girl learn ten group wrong buy good work month reveal.,Motivated,S1652,Save Your Tears,The Weeknd,Classical,106,Energetic,Low,High
U1653,Ground community indeed care for grow minute look play administration customer wrong minute once.,Motivated,S1653,Easy On Me,Adele,Pop,76,Powerful,Low,Medium
U1654,Yeah technology specific table next process left effort.,Relaxed,S1654,Dance Monkey,Tones and I,Rock,96,Soothing,High,Medium
U1655,News shake although consumer reflect none capital spend rise give than sort fire.,Happy,S1655,Rain On Me,Lady Gaga & Ariana Grande,Funk,103,Joyful,High,High
U1656,Short yeah spring financial case decide media.,Happy,S1656,Positions,Ariana Grande,Hip-Hop,105,Soothing,High,Medium
U1657,Role laugh school business yet reduce simple.,Sad,S1657,Positions,Ariana Grande,Hip-Hop,178,Soothing,High,Medium
U1658,Red garden half hit give thousand large step explain discussion into yet maintain.,Relaxed,S1658,Savage Love,Jason Derulo & Jawsh 685,Rock,72,Calm,High,Low
U1659,Say image age both letter turn tree pick hold officer knowledge high born never pattern.,Relaxed,S1659,Don't Start Now,Dua Lipa,Ambient,105,Melancholic,Low,High
U1660,Thank ago season apply rich clear pretty record site partner report increase necessary.,Motivated,S1660,Happier Than Ever,Billie Eilish,Hip-Hop,146,Energetic,High,Medium
U1661,End eat thousand fall trouble the southern could senior my special floor test yeah sort.,Motivated,S1661,Peaches,Justin Bieber,Ambient,75,Melancholic,Low,Low
